os,dtime,ip,local,gaid,adsid,reqid,up_price,correct_price,pkg_name,bid_id,bid_imp_id
0,2023-08-14 11:05:06,177.23.50.123,BR,cbc282d2-2a54-4727-98a6-2e4efbdfc343,106815995,fffd57f3-ee60-458b-aae0-505e5ed85c17,0.568,0.568,com.fwowteowxuy3.tigrega,4782721870455682399,4
0,2023-08-14 04:19:33,179.189.95.21,BR,6bc1a25a-ee18-4709-a02a-bf8db13fe32d,106815995,fff60918-87ee-4c84-a3ac-faefd403d660,1.2336,1.2336,com.jogo.luckyplinko,4782695768871975555,3
0,2023-08-14 21:00:42,191.246.7.77,BR,649f6a20-6337-440c-ad6b-49523520fe2b,106815995,fff50a11-927d-408b-a0fe-16878785e401,2.7896,2.7896,com.jogo.luckyplinko,4782760251362391685,2
0,2023-08-14 21:00:46,191.246.7.77,BR,649f6a20-6337-440c-ad6b-49523520fe2b,106815995,fff50a11-927d-408b-a0fe-16878785e401,3.708,3.708,com.ultragame.blocks.gp,4782760251362391685,1
0,2023-08-14 21:00:40,191.246.7.77,BR,649f6a20-6337-440c-ad6b-49523520fe2b,106815995,fff50a11-927d-408b-a0fe-16878785e401,1.8576,1.8576,com.bubblebonanza,4782760251362391685,3
0,2023-08-14 01:04:28,45.166.20.211,BR,304c107e-f841-4f56-9cd5-dc8a718851d2,106815995,fff35d62-fb83-41f3-9e21-e1bfb8dcabe7,1.4152,1.4152,com.bet42.brbrbr,4782683173877292243,3
0,2023-08-14 23:05:39,45.163.220.117,BR,55de0dd8-6e65-4260-b141-47dfb7cfeeeb,106815995,fff2f5d2-483a-4884-85dc-d873f67cc7ec,4.828,4.828,com.magiclab.quiz,4782768297984716468,9
0,2023-08-14 21:22:39,187.84.181.104,BR,1747bd54-c8b6-4e46-9267-565ef3722d0d,106815995,ffe43b93-3912-4539-9b65-4f7ede3ab7d1,1.6464,1.6464,com.zzkko,4782761653668181204,8
0,2023-08-14 05:48:49,45.234.11.75,BR,de9d27ab-ef2a-4cbb-9700-781132ecaed3,106815995,ffe2055f-d750-4a29-b3bc-14e58cf03101,0.7032,0.7032,com.zclyov.vdronf,4782701479030087598,1
0,2023-08-14 00:31:51,186.209.23.224,BR,6f1d7388-f7dc-4a81-a1ee-c2f9ba8d5920,106815995,ffd964e1-5ad8-4729-a39e-a74415a135ba,15.1664,15.1664,com.bslaosaeswe.app,4782681090821207921,5
0,2023-08-14 17:41:57,187.180.191.98,BR,44575fb4-ff35-4243-b41c-c6542d9e71db,106815995,ffcdf737-b843-4f4e-a0af-19fb2162a217,29.1424,29.1424,lm.mqyard.rptoge,4782747420147638507,1
0,2023-08-14 17:41:50,187.180.191.98,BR,44575fb4-ff35-4243-b41c-c6542d9e71db,106815995,ffcdf737-b843-4f4e-a0af-19fb2162a217,22.1456,22.1456,com.fderioh.cxnb,4782747420147638507,4
0,2023-08-14 17:41:54,187.180.191.98,BR,44575fb4-ff35-4243-b41c-c6542d9e71db,106815995,ffcdf737-b843-4f4e-a0af-19fb2162a217,23.3104,23.3104,com.sandwich.goodtaste.gp,4782747420147638507,2
0,2023-08-14 03:09:09,189.81.167.217,BR,0075fbef-a467-4b70-baa0-b1f7290370df,106815995,ffcd1a58-25eb-40bf-814d-64553784d687,1.0592,1.0592,com.colorfrenzy.zyrnclofr,4782691218350985095,5
0,2023-08-14 03:09:13,189.81.167.217,BR,0075fbef-a467-4b70-baa0-b1f7290370df,106815995,ffcd1a58-25eb-40bf-814d-64553784d687,0.9784,0.9784,com.money.lucky.luckyday.payout.wincold,4782691218350985095,4
0,2023-08-14 08:03:57,179.108.165.152,BR,c7da45bd-152c-42e7-9677-06fea11e02d1,106815995,ffc9b4b0-4c61-48f7-a795-e81daf87aeb2,1.7328,1.7328,com.jewel.sliding.gemstone.tetra.block.puzzle,4782710191365845410,3
0,2023-08-14 23:18:31,177.72.17.174,BR,55e47869-1931-45d4-b569-2f768c35f1fc,106815995,ffc917b4-577a-4ff3-931c-8d98c8c641cb,2.5136,2.5136,com.bingo.ocean.free.slots.lucky,4782769130131486867,2
0,2023-08-14 23:18:31,177.72.17.174,BR,55e47869-1931-45d4-b569-2f768c35f1fc,106815995,ffc917b4-577a-4ff3-931c-8d98c8c641cb,2.8312,2.8312,com.block.juggle,4782769130131486867,1
0,2023-08-14 23:18:31,177.72.17.174,BR,55e47869-1931-45d4-b569-2f768c35f1fc,106815995,ffc917b4-577a-4ff3-931c-8d98c8c641cb,1.7176,1.7176,com.quizmoli.android.million,4782769130131486867,4
0,2023-08-14 20:05:44,187.19.244.131,BR,2e24a394-ddec-4e70-a10e-42be9bdb14f3,106815995,ffc7bff7-e2b6-4787-86a7-a2aa9e4a51eb,3.8744,3.8744,com.bubblebonanza,4782756733785214325,3
0,2023-08-14 20:05:43,187.19.244.131,BR,2e24a394-ddec-4e70-a10e-42be9bdb14f3,106815995,ffc7bff7-e2b6-4787-86a7-a2aa9e4a51eb,3.8056,3.8056,com.lucky.rabbit.slotgame,4782756733785214325,5
0,2023-08-14 20:06:00,187.19.244.131,BR,2e24a394-ddec-4e70-a10e-42be9bdb14f3,106815995,ffc7bff7-e2b6-4787-86a7-a2aa9e4a51eb,35.7384,35.7384,com.fu493f.ah3u5,4782756733785214325,1
0,2023-08-14 21:35:10,186.194.112.7,BR,7404f288-873a-405c-b672-04821e9b972a,106815995,ffc41a41-f0e8-427a-ab44-5dfc0ed546ca,1.6712,1.6712,com.de.sem.android.tk_1001ge,4782762496554435423,3
0,2023-08-14 23:01:30,177.12.99.91,BR,a14ffdd3-4ec9-447f-8444-90c197ef0fe2,106815995,ffbbaa37-e0e6-46b4-ad5a-a75b3883b2a7,1.9696,1.9696,com.quizmoli.android.million,4782768048873417264,4
0,2023-08-14 10:26:20,201.182.32.61,BR,11ba4626-fca1-4da3-9ca1-35da5c562a93,106815995,ffb9e3f4-a0e8-4f16-914a-e02a39af8073,1.9416,1.9416,com.slotghn.teadvture,4782719368642451138,1
0,2023-08-14 22:49:50,45.228.163.63,BR,f51ce372-12eb-4cf0-aa3b-f4c3e271941e,106815995,ffb8073f-e8af-40ee-8f75-b2070ac643cb,1.1192,1.1192,com.rydfb6sad.e5d,4782767296177253969,1
0,2023-08-14 21:04:07,45.236.242.171,BR,d4ef8d5e-7605-47d9-89cd-f11dd173ab22,106815995,ffb338a7-9a30-401f-b555-932e15d1fc05,0.652,0.652,com.ihappydate,4782760419937794149,2
0,2023-08-14 21:03:46,45.236.242.171,BR,d4ef8d5e-7605-47d9-89cd-f11dd173ab22,106815995,ffb338a7-9a30-401f-b555-932e15d1fc05,0.6184,0.6184,step.counter.walkmate.android,4782760419937794149,4
0,2023-08-14 21:04:43,45.236.242.171,BR,d4ef8d5e-7605-47d9-89cd-f11dd173ab22,106815995,ffb338a7-9a30-401f-b555-932e15d1fc05,0.6864,0.6864,com.magiclab.quiz,4782760419937794149,3
0,2023-08-14 10:30:59,45.184.58.238,BR,b226cccd-1d80-430b-b174-337f8f3db4c6,106815995,ffafba04-d6f0-46c7-a224-46f13712a21f,4.9872,4.9872,com.euiwhdh.ejwhbjhvcbb,4782719668216422248,5
0,2023-08-14 15:06:07,187.95.169.246,BR,e2ac1dff-8fd9-4c85-a9a0-c33c532f40f0,106815995,ffaddac1-9611-42ea-a8f1-d6766c69e0e3,0.6064,0.6064,com.fruitfrenzy.shwru,4782737335562388741,2
0,2023-08-14 05:04:52,45.229.156.236,BR,b7ec8a38-2b92-4f07-bf90-264fc140b5e8,106815995,ffa9de98-2350-490f-a43b-2e5591ca416b,22.4024,22.4024,com.je.supersus,4782698692667770661,1
0,2023-08-14 05:04:47,45.229.156.236,BR,b7ec8a38-2b92-4f07-bf90-264fc140b5e8,106815995,ffa9de98-2350-490f-a43b-2e5591ca416b,17.588,17.588,com.agedstudio.wood.block.puzzle.sudoku.game,4782698692667770661,2
0,2023-08-14 00:23:21,45.187.58.227,BR,e0431588-cf91-4bb6-af14-a6e1d89e9c9e,106815995,ffa71caf-0134-45a1-a2e3-e2f4d1f8019b,1.428,1.428,com.bverbera.vdeumw,4782680539988508952,2
0,2023-08-14 23:48:28,168.227.154.226,BR,eee479ed-5cd8-410e-b952-10ca1ad1abe1,106815995,ffa2716f-ab6d-4a75-91ae-516ccf5128a4,1.5688,1.5688,com.fun.share,4782771039247599090,3
0,2023-08-14 01:04:03,186.219.169.74,BR,119dc301-ae55-4e07-a5fe-88e5e01a7d60,106815995,ff9e8d84-26cd-4c4a-81d4-0d622cf371ba,6.376,6.376,com.trucovamos.play,4782683185691493794,1
0,2023-08-14 01:04:02,186.219.169.74,BR,119dc301-ae55-4e07-a5fe-88e5e01a7d60,106815995,ff9e8d84-26cd-4c4a-81d4-0d622cf371ba,5.5264,5.5264,club.kqcqbztodhd.sqvlifuk,4782683185691493794,2
0,2023-08-14 01:04:02,186.219.169.74,BR,119dc301-ae55-4e07-a5fe-88e5e01a7d60,106815995,ff9e8d84-26cd-4c4a-81d4-0d622cf371ba,4.164,4.164,com.risil.frwlbr31ju,4782683185691493794,6
0,2023-08-14 15:54:56,200.170.228.190,BR,a2545887-ef73-46e8-a05b-a8bb36000111,106815995,ff9bcbf4-1963-4c78-9e4e-9b968ad488da,1.2136,1.2136,com.lamali.lamaslotcasino,4782740564303938878,5
0,2023-08-14 09:03:26,170.246.165.46,BR,cf7b4b54-1805-464a-8a45-93f7d812b55a,106815995,ff850bf0-171c-49f1-8a5f-5a9bc4f601e1,0.5816,0.5816,com.zzkko,4782714005296800761,4
0,2023-08-14 10:16:43,128.201.50.30,BR,82eb86c0-b797-4ab5-81d8-5e594d34cbf7,106815995,ff83865f-1702-47de-8165-edda5988b122,1.4232,1.4232,com.kassio.juice.life.puzzle.game,4782718784521764034,3
0,2023-08-14 10:16:44,128.201.50.30,BR,82eb86c0-b797-4ab5-81d8-5e594d34cbf7,106815995,ff83865f-1702-47de-8165-edda5988b122,1.564,1.564,com.jewel.sliding.gemstone.tetra.block.puzzle,4782718784521764034,4
0,2023-08-14 12:09:07,138.94.174.196,BR,5549e263-2843-4fec-9b75-10ca1ad1abe1,106815995,ff8376f2-7bf9-4ea0-9c3f-8dc6fdd166e1,2.2856,2.2856,pro.kdgcojjd.ifttj,4782725994704287100,10
0,2023-08-14 12:09:09,138.94.174.196,BR,5549e263-2843-4fec-9b75-10ca1ad1abe1,106815995,ff8376f2-7bf9-4ea0-9c3f-8dc6fdd166e1,2.1792,2.1792,com.fu493f.ah3u5,4782725994704287100,9
0,2023-08-14 12:09:07,138.94.174.196,BR,5549e263-2843-4fec-9b75-10ca1ad1abe1,106815995,ff8376f2-7bf9-4ea0-9c3f-8dc6fdd166e1,4.1232,4.1232,com.srfweue.sgfhue.fore,4782725994704287100,2
0,2023-08-14 06:47:43,191.220.4.95,BR,132d008e-5219-4f18-92f2-3b5c20a9ae87,106815995,ff791abb-d322-4222-a284-c4037957f911,0.7752,0.7752,com.nffdufoo.jgofjgo,4782705272558773970,2
0,2023-08-14 06:47:44,191.220.4.95,BR,132d008e-5219-4f18-92f2-3b5c20a9ae87,106815995,ff791abb-d322-4222-a284-c4037957f911,0.804,0.804,com.fortunelucky.kkop,4782705272558773970,4
0,2023-08-14 06:47:27,191.220.4.95,BR,132d008e-5219-4f18-92f2-3b5c20a9ae87,106815995,ff791abb-d322-4222-a284-c4037957f911,0.7696,0.7696,wadfa.tasd.igasd.e.ox,4782705272558773970,1
0,2023-08-14 22:58:58,186.251.92.149,BR,55c496fc-532d-4081-810e-bb6f32dbb7c5,106815995,ff6d4b2c-f413-4e53-9352-2d4e091c1c29,3.4568,3.4568,com.flygame.halloweenslot,4782767852375578029,2
0,2023-08-14 22:58:59,186.251.92.149,BR,55c496fc-532d-4081-810e-bb6f32dbb7c5,106815995,ff6d4b2c-f413-4e53-9352-2d4e091c1c29,3.5528,3.5528,com.tigkintid.kitidr,4782767852375578029,3
0,2023-08-14 07:33:12,143.202.121.160,BR,76eee964-5a9c-46dd-9a0c-2e1bf955c0e7,106815995,ff6677d2-fa29-45cb-94e1-44aadb755bed,6.6008,6.6008,io.jnzh.mufyst,4782708198501067311,2
0,2023-08-14 00:35:36,168.181.172.81,BR,283aa01c-949b-45c1-81f1-58cf129efb2a,106815995,ff635b72-036b-4b87-a538-3ef5893a3803,4.0752,4.0752,com.trucovamos.play,4782681318448191015,2
0,2023-08-14 00:35:35,168.181.172.81,BR,283aa01c-949b-45c1-81f1-58cf129efb2a,106815995,ff635b72-036b-4b87-a538-3ef5893a3803,3.9712,3.9712,lucky.bubble2048.fungame,4782681318448191015,4
0,2023-08-14 00:35:35,168.181.172.81,BR,283aa01c-949b-45c1-81f1-58cf129efb2a,106815995,ff635b72-036b-4b87-a538-3ef5893a3803,3.6312,3.6312,com.hcz.luckytok,4782681318448191015,3
0,2023-08-14 22:35:35,177.12.99.91,BR,a14ffdd3-4ec9-447f-8444-90c197ef0fe2,106815995,ff5e5357-6acc-4055-8112-e11b6a2092f1,0.9512,0.9512,com.ddezsb.hbbm,4782766337332161429,7
0,2023-08-14 22:35:36,177.12.99.91,BR,a14ffdd3-4ec9-447f-8444-90c197ef0fe2,106815995,ff5e5357-6acc-4055-8112-e11b6a2092f1,1.436,1.436,com.caixapop.marketh,4782766337332161429,1
0,2023-08-14 22:35:33,177.12.99.91,BR,a14ffdd3-4ec9-447f-8444-90c197ef0fe2,106815995,ff5e5357-6acc-4055-8112-e11b6a2092f1,0.8272,0.8272,com.de.sem.android.tk_1001ge,4782766337332161429,4
0,2023-08-14 12:37:53,177.23.199.248,BR,2c8ba558-3276-44bf-bbbf-e45c79f0a4f7,106815995,ff5d49d0-bf14-432a-916a-8cd78dcd67f1,0.7112,0.7112,com.jewel.sliding.gemstone.tetra.block.puzzle,4782727842611869168,2
0,2023-08-14 03:07:35,45.186.174.54,BR,1cb4bae4-1329-46c9-a021-ca940ea1e620,106815995,ff56486a-117e-461c-93f9-bef28634792e,1.7024,1.7024,com.fruitfrenzy.shwru,4782691118492958899,3
0,2023-08-14 19:32:27,191.222.183.36,BR,0cb1ed02-6066-4f8a-ac04-aaa3faa12ab6,106815995,ff51f4cb-483f-48ad-be24-6c5d18f3f79a,1.604,1.604,com.kzt.jewel.crush.game,4782754551941836770,2
0,2023-08-14 19:32:41,191.222.183.36,BR,0cb1ed02-6066-4f8a-ac04-aaa3faa12ab6,106815995,ff51f4cb-483f-48ad-be24-6c5d18f3f79a,1.8424,1.8424,com.quizmoli.android.million,4782754551941836770,6
0,2023-08-14 19:32:38,191.222.183.36,BR,0cb1ed02-6066-4f8a-ac04-aaa3faa12ab6,106815995,ff51f4cb-483f-48ad-be24-6c5d18f3f79a,1.7976,1.7976,com.magiclab.luckyball,4782754551941836770,4
0,2023-08-14 09:30:54,45.237.163.12,BR,0bdec4e0-5757-406e-94ce-5e4c86743740,106815995,ff4943a0-6f77-46d9-b8f1-48285fc09b03,4.952,4.952,asbbdf.eer.bdf,4782715796301311076,4
0,2023-08-14 07:01:46,177.75.206.140,BR,78bdaa65-c7e9-418f-9ead-28a3ec73b547,106815995,ff3fc4a5-b7f0-4b60-ab77-0f8131255f80,0.58,0.58,com.lucky.rabbit.slotgame,4782706174501921228,3
0,2023-08-14 02:40:55,143.208.34.63,BR,2c67e3b7-1608-4f3d-9fac-0fb8a9ebcb5a,106815995,ff3e71a1-0294-496c-b9f6-a31b6f81367a,2.012,2.012,com.euiwhdh.ejwhbjhvcbb,4782689415541560028,3
0,2023-08-14 02:40:56,143.208.34.63,BR,2c67e3b7-1608-4f3d-9fac-0fb8a9ebcb5a,106815995,ff3e71a1-0294-496c-b9f6-a31b6f81367a,2.1728,2.1728,com.magiclab.quiz,4782689415541560028,2
0,2023-08-14 01:59:48,179.173.215.202,BR,54644355-7063-436f-89d3-93188e98c8ac,106815995,ff3e2d21-06d1-4f61-8f73-118ecc2a28e7,19.9992,19.9992,com.bunnyclubslots,4782686758030551239,5
0,2023-08-14 19:39:08,170.79.187.3,BR,4d5dd597-4371-4de6-9941-0d43ff127b5f,106815995,ff377e56-ac3c-4dd2-812a-82731d3276d5,0.6432,0.6432,com.betbonus.bronline,4782755016868893715,1
0,2023-08-14 03:32:01,187.19.185.185,BR,934d58a9-d1a6-4bc9-8244-ff50857d022c,106815995,ff26e116-ebcf-4a74-9224-aa0600ce8892,3.6472,3.6472,com.tigkintid.kitidr,4782692659309349166,3
0,2023-08-14 03:32:14,187.19.185.185,BR,934d58a9-d1a6-4bc9-8244-ff50857d022c,106815995,ff26e116-ebcf-4a74-9224-aa0600ce8892,5.8272,5.8272,com.gameofcards.wealth,4782692659309349166,1
0,2023-08-14 03:32:13,187.19.185.185,BR,934d58a9-d1a6-4bc9-8244-ff50857d022c,106815995,ff26e116-ebcf-4a74-9224-aa0600ce8892,4.1704,4.1704,com.ddezsb.hbbm,4782692659309349166,2
0,2023-08-14 12:43:47,201.33.72.49,BR,fd8f765b-65c9-4241-b6d7-f84164a26cb8,106815995,ff20e695-f144-4a29-b4a1-1f441ee59f40,0.9784,0.9784,com.ultragame.blocks.gp,4782728169031481030,1
0,2023-08-14 12:43:06,201.33.72.49,BR,fd8f765b-65c9-4241-b6d7-f84164a26cb8,106815995,ff20e695-f144-4a29-b4a1-1f441ee59f40,0.732,0.732,lucky.bubble2048.fungame,4782728169031481030,2
0,2023-08-14 15:36:27,168.227.227.143,BR,7a2edecc-5a63-4338-aac9-5568fd479efd,106815995,ff1bb975-80ec-4fe0-956c-d27bb9f562ca,1.944,1.944,com.magiclab.quiz,4782739264005853904,3
0,2023-08-14 00:10:54,177.184.125.45,BR,b31ccf1e-eec8-4ce0-b965-d38b299c6d55,106815995,ff18eec7-7d92-4bf7-8fc2-0adc6ae3cb49,2.4088,2.4088,com.tiger.game.slot777,4782679738979283996,2
0,2023-08-14 00:11:16,177.184.125.45,BR,b31ccf1e-eec8-4ce0-b965-d38b299c6d55,106815995,ff18eec7-7d92-4bf7-8fc2-0adc6ae3cb49,4.476,4.476,com.fu493f.ah3u5,4782679738979283996,1
0,2023-08-14 00:10:53,177.184.125.45,BR,b31ccf1e-eec8-4ce0-b965-d38b299c6d55,106815995,ff18eec7-7d92-4bf7-8fc2-0adc6ae3cb49,0.92,0.92,com.luckybullpoker,4782679738979283996,3
0,2023-08-14 03:05:31,189.81.167.217,BR,0075fbef-a467-4b70-baa0-b1f7290370df,106815995,ff184965-58d2-45d8-9e13-f3f377a3d0e0,1.912,1.912,com.yuers.prets,4782690987496451155,3
0,2023-08-14 07:14:46,187.95.168.210,BR,4b030fbf-757e-4ccf-a461-d80fb037bab4,106815995,ff11d99d-06df-416d-aa55-237dcfc158d5,6.8376,6.8376,com.scores365,4782707067850852607,3
0,2023-08-14 07:14:45,187.95.168.210,BR,4b030fbf-757e-4ccf-a461-d80fb037bab4,106815995,ff11d99d-06df-416d-aa55-237dcfc158d5,4.9784,4.9784,com.bubblebonanza,4782707067850852607,2
0,2023-08-14 07:14:46,187.95.168.210,BR,4b030fbf-757e-4ccf-a461-d80fb037bab4,106815995,ff11d99d-06df-416d-aa55-237dcfc158d5,5.6744,5.6744,com.slots.forune.gems,4782707067850852607,1
0,2023-08-14 01:55:21,181.222.1.50,BR,585f118a-c778-4663-be09-a39f289b5a0b,106815995,ff108272-9006-473c-bbde-1e7fec76111e,4.8264,4.8264,com.qqgame.android.quizking,4782686483152639003,6
0,2023-08-14 03:13:58,187.44.181.23,BR,797e97fe-758e-4d81-8b82-3515eabf60aa,106815995,ff06720a-3ff6-404a-bfff-a751825928cf,2.6144,2.6144,com.bvict.mouse,4782691507184363645,1
0,2023-08-14 03:13:54,187.44.181.23,BR,797e97fe-758e-4d81-8b82-3515eabf60aa,106815995,ff06720a-3ff6-404a-bfff-a751825928cf,2.0568,2.0568,com.orlantha.ian,4782691507184363645,6
0,2023-08-14 12:17:34,160.20.35.110,BR,98c12520-c773-4c3b-9058-c7ff32665d05,106815995,ff03b556-7bfc-4960-91a2-29251aee1f2f,1.24,1.24,com.fortunelucky.kkop,4782726533720627492,5
0,2023-08-14 09:45:19,45.189.87.253,BR,2add2fee-bb11-485d-9739-031f1f3f18ec,106815995,ff02e406-22e0-400e-ae6d-2bb797caa722,0.7336,0.7336,com.piia.merge.fruits,4782716714353720477,10
0,2023-08-14 07:56:45,170.231.57.202,BR,bd7fe671-260c-42ec-8286-f5fa4b83d5fb,106815995,feff867c-fb01-4be1-b8f0-876fb1dd7726,0.9392,0.9392,com.luckyplaygames.lucky,4782709740399591775,2
0,2023-08-14 17:54:36,186.216.73.108,BR,d141b0d7-a072-41ac-9457-6af2f06874db,106815995,fefaa512-8020-40df-a604-453515377373,3.66,3.66,com.srfweue.sgfhue.fore,4782748195390263314,1
0,2023-08-14 06:53:46,177.134.192.113,BR,79594f30-3175-412d-9d54-de659bc0fed4,106815995,fef9f979-0635-4aff-85ee-6e40af5e19ce,0.96,0.96,com.magiclab.quiz,4782705646216793317,1
0,2023-08-14 06:53:44,177.134.192.113,BR,79594f30-3175-412d-9d54-de659bc0fed4,106815995,fef9f979-0635-4aff-85ee-6e40af5e19ce,0.6112,0.6112,com.youqq.android.Luckballs,4782705646216793317,5
0,2023-08-14 10:43:16,131.161.25.64,BR,1bd10d51-5509-46e4-99c8-17b82b545f61,106815995,fef87e34-b9b0-4215-a08a-60a09a53fcec,6.2936,6.2936,com.guochao.faceshow,4782720456341866678,1
0,2023-08-14 10:43:22,131.161.25.64,BR,1bd10d51-5509-46e4-99c8-17b82b545f61,106815995,fef87e34-b9b0-4215-a08a-60a09a53fcec,7.7584,7.7584,io.jnzh.mufyst,4782720456341866678,2
0,2023-08-14 10:43:09,131.161.25.64,BR,1bd10d51-5509-46e4-99c8-17b82b545f61,106815995,fef87e34-b9b0-4215-a08a-60a09a53fcec,5.1952,5.1952,com.ddezsb.hbbm,4782720456341866678,7
0,2023-08-14 15:47:51,200.208.170.100,BR,467a486d-6d68-4272-a3e7-50f54ddcc919,106815995,feecceec-ef85-4dc8-bf9d-1389c48fd0e9,0.9896,0.9896,com.hwsj.club,4782740046762497956,3
0,2023-08-14 15:47:52,200.208.170.100,BR,467a486d-6d68-4272-a3e7-50f54ddcc919,106815995,feecceec-ef85-4dc8-bf9d-1389c48fd0e9,1.5744,1.5744,com.euiwhdh.ejwhbjhvcbb,4782740046762497956,1
0,2023-08-14 09:10:28,170.247.80.245,BR,063cd3b6-e4a0-4b29-8cca-720f64b98da6,106815995,fee67f59-befd-4d64-80ed-8b90780ad195,0.5032,0.5032,com.piia.merge.fruits,4782714464864641947,3
0,2023-08-14 15:16:46,45.177.210.39,BR,d83193bc-e664-47a1-b667-f62c9d0fdc9a,106815995,fee52682-34be-41bb-9a03-581aa2a9c055,1.9448,1.9448,com.outside.beetle.proxy,4782738005577328339,4
0,2023-08-14 15:16:46,45.177.210.39,BR,d83193bc-e664-47a1-b667-f62c9d0fdc9a,106815995,fee52682-34be-41bb-9a03-581aa2a9c055,2.7136,2.7136,com.sort.game.water.gp,4782738005577328339,1
0,2023-08-14 15:16:44,45.177.210.39,BR,d83193bc-e664-47a1-b667-f62c9d0fdc9a,106815995,fee52682-34be-41bb-9a03-581aa2a9c055,1.9144,1.9144,com.games.bus.arrival,4782738005577328339,2
0,2023-08-14 16:28:54,189.40.103.187,BR,de1d49de-6ca0-4657-b0fd-7dbaa7a817e0,106815995,fee51d49-e78c-4d5d-a0d1-cbdeccdc22e6,14.9344,14.9344,com.fun.share,4782742697830055970,1
0,2023-08-14 16:28:53,189.40.103.187,BR,de1d49de-6ca0-4657-b0fd-7dbaa7a817e0,106815995,fee51d49-e78c-4d5d-a0d1-cbdeccdc22e6,6.016,6.016,com.hcz.luckytok,4782742697830055970,3
0,2023-08-14 04:03:57,186.192.71.171,BR,3083a881-4501-4978-993c-96212c812815,106815995,fee306e0-407a-4163-938d-828142481af4,0.956,0.956,com.flygame.halloweenslot,4782694728409916669,2
0,2023-08-14 04:03:57,186.192.71.171,BR,3083a881-4501-4978-993c-96212c812815,106815995,fee306e0-407a-4163-938d-828142481af4,1.6856,1.6856,com.cuddle.buddy,4782694728409916669,1
0,2023-08-14 06:34:56,177.75.51.223,BR,956e0893-25a3-4c57-8df4-2a32b8d00ed4,106815995,fed88e44-3d78-48a0-ac0a-7dc7e855677a,3.384,3.384,com.Qwkefiuhu.af.wkbefkwhb.iwygfi,4782704460811011136,1
0,2023-08-14 06:34:57,177.75.51.223,BR,956e0893-25a3-4c57-8df4-2a32b8d00ed4,106815995,fed88e44-3d78-48a0-ac0a-7dc7e855677a,3.5656,3.5656,com.m2P56p.A97Ng,4782704460811011136,4
0,2023-08-14 20:46:32,179.125.28.103,BR,35c5a33f-571f-4d5c-8aaa-c1bc6f1d2822,106815995,feceffe6-71e8-4d5a-9357-b29e7a1a0f01,5.4504,5.4504,com.fwowteowxuy3.tigrega,4782759351565692519,5
0,2023-08-14 19:53:07,177.128.81.99,BR,1139c440-5c2c-4713-b1d8-93b29849bf09,106815995,fece10a3-f468-48ae-b4f7-bdb1439908dc,3.7272,3.7272,com.gameofcards.wealth,4782755862977479293,4
0,2023-08-14 23:32:47,45.188.159.17,BR,6ad05eaa-c5e3-4ade-bb99-6c5c035779bb,106815995,fecc5538-e502-440e-b665-f56cede99ebd,8.6896,8.6896,com.solucyslot,4782770067509139180,1
0,2023-08-14 23:32:47,45.188.159.17,BR,6ad05eaa-c5e3-4ade-bb99-6c5c035779bb,106815995,fecc5538-e502-440e-b665-f56cede99ebd,9.4672,9.4672,io.jnzh.mufyst,4782770067509139180,3
0,2023-08-14 23:32:47,45.188.159.17,BR,6ad05eaa-c5e3-4ade-bb99-6c5c035779bb,106815995,fecc5538-e502-440e-b665-f56cede99ebd,12.1456,12.1456,com.risil.frwlbr31ju,4782770067509139180,2
0,2023-08-14 18:04:11,177.75.59.53,BR,f6fe10a9-9e95-4278-a446-e1d190e184a6,106815995,fecb4752-2d69-41e4-ab1b-0156f6c109b6,3.0072,3.0072,com.rollman.brfuns,4782748879357489145,2
0,2023-08-14 18:04:12,177.75.59.53,BR,f6fe10a9-9e95-4278-a446-e1d190e184a6,106815995,fecb4752-2d69-41e4-ab1b-0156f6c109b6,4.3592,4.3592,com.fish.slotswin,4782748879357489145,1
0,2023-08-14 18:04:11,177.75.59.53,BR,f6fe10a9-9e95-4278-a446-e1d190e184a6,106815995,fecb4752-2d69-41e4-ab1b-0156f6c109b6,2.32,2.32,com.devguruentertainment.jokerfortuneslotsgame,4782748879357489145,3
0,2023-08-14 02:44:18,201.182.33.232,BR,cd6c888f-9ac8-4855-8252-b784fa81d458,106815995,fecaa5e3-7d08-443b-bf13-db170d3b0488,1.8896,1.8896,com.scores365,4782689619546226732,5
0,2023-08-14 02:34:23,189.92.228.104,BR,8eaa3385-139a-412c-a87b-e89a27f7c7e0,106815995,fec4ad09-0726-42a0-ac88-5f3649361455,0.776,0.776,xxx.fzmkxlihmg.qbrm,4782688984964804983,2
0,2023-08-14 03:50:13,179.108.9.30,BR,2ab97691-a603-46ae-a75e-568bc0a53ebe,106815995,febc4d22-0721-473e-bf84-bb9c6c7a7716,0.856,0.856,com.magiclab.quiz,4782693869421604240,3
0,2023-08-14 14:36:05,177.50.6.14,BR,e44a7844-39ea-442e-8beb-d9a8692e84e4,106815995,febbef34-e449-4b29-a45d-9c0d14aa642a,2.0504,2.0504,com.risil.frwlbr31ju,4782735490876965725,4
0,2023-08-14 14:36:10,177.50.6.14,BR,e44a7844-39ea-442e-8beb-d9a8692e84e4,106815995,febbef34-e449-4b29-a45d-9c0d14aa642a,2.2856,2.2856,com.home.casion.crash.android,4782735490876965725,2
